Hymenocallis harrisiana
Hyparrhenia rufa
Hypericum moranense
Hypericum paniculatum
Hypericum pauciflorum
Hypericum schaffneri
Hypericum silenoides
Hyperthelia dissoluta
Hypoxis fibrata
Hypoxis lucens
Hypoxis rugosperma
Hyptis albida
Hyptis capitata
Hyptis emoryi
Hyptis macrocephala
Hyptis mutabilis
Hyptis oblonguifolia
Hyptis rhytidea
Hyptis romboidea
Ilex tolucana
Ilex rubra
Ilysanthes tridentata
Imperata brevifolia
Indigofera densiflora
Indigofera eylesiana
Indigofera jaliscensis
Indigofera palmeri
Indigofera suffruticosa
Inga laurina
Inga eriocarpa
Inga hintonii
Iodanthus acuminatus
Iostephane heterophylla
Ipomoea arborescens
Ipomoea batatas
Ipomoea bracteata
Ipomoea capillacea
Ipomoea coccinea
Ipomoea hederifolia
Ipomoea intrapilosa
Ipomoea jaliscana
Ipomoea laeta
Ipomoea madrensis
Ipomoea muricatisepala
Ipomoea murucoides
Ipomoea neei
Ipomoea orizabensis var. orizabensis
Ipomoea painteri
Ipomoea patens
Ipomoea pauciflora
Ipomoea populina
Ipomoea purpurea var. diversifolia
Ipomoea quamoclit
Ipomoea stans
Ipomoea suaveolens
Ipomoea suffulta
Ipomoea trifida
Ipomoea triloba
Ipomoea tyrianthina
Iresine calea
Iresine cassianiaeformis
Iresine celosia
Iresine diffusa
Iresine discolor
Iresine grandis
Iresine interrupta
Iresine pringlei
Isochilus amparoanus
Isoetes pringlei
Isoloma jaliscanum
Ixophorus palmeri
Ixophorus unisetus
Ixora occidentalis
Jaegeria bellidiflora
Jaegeria hirta
Jaegeria pedunculata
Jaliscoa pringlei
Jaltomata procumbens
Jarilla heterophylla
Jarilla nana
Jatropha sp.
Jatropha cordata
Jatropha dioica
Jatropha platyphylla
Jaumea peduncularis
Juliania amplifolia
Juncus ebracteatus
Juncus marginatus
Juncus microcephalus
Juniperus flaccida
Jussiaea bonariensis
Jussiaea leptocarpa
Jussiaea repens
Justicia salviiflora
Justicia sp.
Kallstroemia grandiflora
Kallstroemia maxima
Kallstroemia rosei
Karwinskia humboltiana
Karwinskia latifolia
Kearnemalvastrum subtriflorum
Keerlia mexicana
Killinga odorata
Kionophyton pyramidalis
Krameria bicolor
Koanophyllon solidaginifolium
Koeleria pyramidata
Kosteletskya tubiflora
Kyllinga pumila
Laelia albida
Laelia autumnalis
Laelia speciosa
Lagascea angustifolia
Lagascea decipiens
Lagascea decipiens
Lagascea helianthifolia
Lagascea helianthifolia
Lamourouxia multifida
Lamourouxia pinnatifida
Lamourouxia rhinatifolia
Lamourouxia viscosa
Lamourouxia xalapensis
Lantana achyranthifolia
Lantana camara
Lantana canescens
Lantana frutilla
Lantana glandulosissima
Lantana hirta
Lantana involucrata
Laportea mexicana
Lasiacis divaricata
Lasiacis maxoni
Lasiacis nigra
Lasiacis procerrima
Lasiacis ruscifolia
Lasianthaea aurea
Lasianthaea ceanothifolia
Lasianthaea fruticosa
Lasianthaea helianthoides
Lasianthaea macrocephala
Lasianthaea palmeri
Lasianthaea podocephala
Lasiarrhenum strigosum
Lasiasis rugeli
Lasiacis procerrima
Lechea tripetala
Ledenbergia macrantha
Leersia hexandra
Leibnitzia seemannii
Lemna aequinoctialis
Lemna gibba
Lennoa madreporoides
Leonotis nepetiifolia
Lepechinia caulescens
Lepechinia nelsonii
Lepidium intermedium
Lepidium virginicum
Leptochloa acuatica
Leptochloa aquatica
Leptochloa dubia
Leptochloa fascicularis
Leptochloa filiformis
Leptochloa fusca
Leptochloa scabra
Leptochloa uninervia
Leptoglottis palmeri
Leptoloma cognatum
Leptosyne mexicana
Leucaena confusa
Leucaena esculenta
Leucaena leucocephala
Leucaena macrophylla
Liabum glabrum var. hypoleucum
Liabum palmeri
Liabum pringlei
Lindernia anagallidea
Lindernia dubia var. mexicana
Lindernia tridentata
Liparis vexillifera
Lippia callicarpaefolia
Lippia palmeri
Lippia pringlei
Lippia umbellata
Lithospermum calcicola
Litsea glaucescens
Litsea sp.
Lobelia fenestralis
Lobelia jaliscensis
Lobelia laxiflora
Lobelia parviflora
Loeselia coerulea
Loeselia glandulosa
Loeselia mexicana
Lolium multiflorum
Lolium perenne
Lonchocarpus sp.
Lopezia racemosa
Lostephane heterophylla
Lotus corniculatus
Ludwigia decurrens
Ludwigia octovalvis
Ludwigia peploides
Ludwigia suffriticosa
Luehea candida
Luehea speciosa
Lupinus mexicanus
Lupinus splendens
Lupinus stipulatus
Lycianthes moziniana
Lycianthes pringlei
Lycurus phleoides
Lysiloma acapulcense
Lysiloma microphyllum
Lythrum gracile
Lythrum vulneraria
Macromeria exserta
Macromeria longiflora
Macromeria pringlei
Macroptilium atropurpureum
Macroptilium gibbosifolium
Macrosiphonia hypoleuca
Madicago sativa
Magnolia pugana
Magnolia schiedeana
Malaxis aurea
Malaxis brachyrhynchos
Malaxis carnosa
Malaxis fastigiata
Malaxis myurus
Malaxis ochreata
Malaxis rosei
Malaxis ruizii
Malaxis souleii
Malpighia glabra
Malpighia mexicana
Malva parviflora
Malva silvestris
Malvastrum americanum
Malvastrum bicuspidatum
Malvaviscus arboreus
Mammillaria ferrarubra
Mammillaria jaliscana
Mammillaria rodantha
Mammillaria scrippciana
Mandevilla apocynifolia
Mandevilla foliosa
Mandevilla pringlei
Manfreda involuta
Manfreda jaliscana
Manfreda pringlei
Manfreda scabra
Mangifera indica
Manihor rhomboidea
Manihot aesculifolia
Manihot angustiloba
Manihot caudata
Manihot crassisepala
Manihot rhomboidea
Maranta arundinacea
Margaranthus solanaceus
Marina crenulata
Marina diffusa var. radiolata
Marina gracillima
Marina neglecta
Marina procumbens
Marina scopa
Marina sp.
Marina unifoliata
Marsdenia mexicana
Marsilea mollis
Marsilea quadrifolia
Martynia annua
Martynia fragans
Matelea chrysantha
Matelea congesta
Matelea crenata
Matelea nommularia
Matelea nummularia
Matelea pavonii
Matelea pedunculata
Matelea pilosa
Matelea quirosii
Matelea sepicola
Matthiola incana
Maxalis unifolia
Mecardonia procumbens
Medicago sativa
Melampodium divaricatum
Melampodium longipes
Melampodium microcephalum
Melampodium perfoliatum
Melampodium sericeum
Melampodium tepicense
Melia azederach
Melilotus indica
Melinis repens
Meliosma dentata
Meliosma prionophilla
Mellichampia ligulata
Melochia nodiflora
Melochia pyramidata
Melochia tomentella
Melothria pringlei
Mentezelia hispida
Mentzelia aspera
Mentzelia hispida
Merremia quinquefolia
Merremia umbellata
Metastelma multiflorum
Microchloa indica
Microchloa kunthii
Micropleura renifolia
Microsechium palmatum
Microthelys sp.
Milla biflora
Milleria quinqueflora
Mimosa acantholoba
Mimosa aculeaticarpa
Mimosa affinis
Mimosa albida var. strigosa
Mimosa benthamii
Mimosa biuncifera
Mimosa minutifolia
Mimosa monancistra
Mimosa pudica
Mimosa quadrivalvis
Mimosa tequilana
Mimulus glabratus
Mirabilis jalapa
Mirabilis longiflora
Mirabilis nyctaginea
Mitracarpus hirtus
Mitracarpus villosus
Mollugo sp.
Monnina schlechtandaliana
Monnina xalapensis
Monotropa hypopitys
Montanoa bipinnatifida
Montanoa grandiflora
Montanoa frutescens
Montanoa karwinskii
Montanoa leucantha
Montanoa subtruncata
Montanoa tomentosa
Morus celtidifolia
Moussonia elegans
Muhlenbergia articulata
Muhlenbergia brevifolia
Muhlenbergia ciliata
Muhlenbergia distichophylla
Muhlenbergia dubia
Muhlenbergia dumosa
Muhlenbergia emersleyi
Muhlenbergia firma
Muhlenbergia flavida
Muhlenbergia gigantea
Muhlenbergia grandis
Muhlenbergia implicata
Muhlenbergia lehmanniana
Muhlenbergia longiglumis
Muhlenbergia macrotis
Muhlenbergia macroura
Muhlenbergia microsperma
Muhlenbergia minutissima
Muhlenbergia montana
Muhlenbergia pectinata
Muhlenbergia polycaulis
Muhlenbergia ramulosa
Muhlenbergia rigida
Muhlenbergia robusta
Muhlenbergia scoparia
Muhlenbergia sp.
Muhlenbergia stricta
Muhlenbergia tenella
Muhlenbergia tenuifolia
Muhlenbergia tenuissima
Muhlenbergia versicolor
Muhlenbergia virescens
Muhlenbergia watsoniana
Myrica mexicana
Myrica cerifera
Myriocarpa brachystachys
Myriophyllum heterophyllum
Myroxylon velutinum
Nactandra pallida
Najas guadalupensis
Nama dichotomum
Nasturtium palustre
Nemastylis tenuis
Neogomezia planipetala
Nephrolepis occidentalis
Neptunia pubescens
Neurolaena lobata
Nicandra physalodes
Nicotiana glauca
Nicotiana tabacum
Nissolia fruticosa
Nissolia microptera
Nolina parviflora
Notholaena aurea
Notholaena brachypus
Notholaena ferruginea
Nopalea karwinskiana
Nyctocereus serpentinus
Nymphaea ampla
Nymphaea gracilis
Ocampoa mexicana
Odontotrichum palmeri
Odontotrichum platylepis
Odontotrichum pringlei
Oenothera kunthiana
Oenothera laciniata var. pubescens
Oenothera rosea
Olivaea tricuspis
Oncidium cebolleta
Oncidium graminifolium
Ophioglossum engelmannii
Ophioglossum lidie
Ophioglossum nudicaule
Ophioglossum reticulatum
Oplismenus burmannii
Oplismenus compositus
Oplismenus holsiformis
Opuntia atropes
Opuntia fuliginosa
Opuntia jaliscana
Opuntia joconostle
Opuntia leucotricha
Opuntia pumila
Opuntia puberula
Opuntia robusta
Opuntia sp.
Opuntia streptacanta
Oreopanax jaliscanus
Oreopanax peltatus
Oreopanax xalapensis
Orobanche ludoviciana
Osmunda palmeri
Osmunda regalis
Otatea acuminata
Oteiza acuminata
Otopappus acuminatus
Otopappus tequilanus
Oxalis confusa
Oxalis corniculata
Oxalis decaphylla
Oxalis frutescens
Oxalis furcata
Oxalis hernandezii
Oxalis latifolia
Oxalis tetraphylla
Oxybaphus violaceus
Oxybaphus viscosus
Oxypappus scaber
Pachyphytum contrerasi
Pachycereus pecten-aboriginum
Packera quebradensis
Packera rosei
Panicum arizonicum
Panicum arundinariae
Panicum bulbosum
Panicum decolorans
Panicum fasciculatum
Panicum hians
Panicum hirticaule
Panicum lepidulum
Panicum maximum
Panicum sphaerocarpon
Panicum trichoides
Panicum vaseyanum
Panicum virgatum
Parietaria pensylvanica
Parkinsonia aculeata
Parsonsia dispersa
Parthenium hysterophorus
Parthenocissus quinquefolia
Paspalidium paludivagum
Paspalum arsenei
Paspalum botteri
Paspalum clavuliferum
Paspalum conjugatum
Paspalum conspersum
Paspalum convexum
Paspalum crinitum
Paspalum denticulatum
Paspalum dilatatum
Paspalum humboldtianum
Paspalum intermedium
Paspalum lentiginosum
Paspalum lividum
Paspalum millegrana
Paspalum notatum
Paspalum paniculatum
Paspalum paucispicatum
Paspalum plicatulum
Paspalum pubiflorum
Paspalum setaceum
Paspalum tenellum
Paspalum tinctum
Passiflora biflora
Passiflora bryonioides
Passiflora edulis
Passiflora foetida
Passiflora pavonis
Passiflora sp.
Passiflora suberosa
Passiflora subpeltata
Pavonia firmiflora
Pavonia oxyphylla
Paullinia sessiliflora
Pectis diffusa
Pectis prostrata
Pectis repens
Pectis uniaristata
Pedicularis glabra
Pedicularis mexicana
Pelexia schaffneri
Pellaea cordifolia
Pellaea intermedia
Pellaea pringlei
Pellaea ternifolia
Pennelia micrantha
Pennisetum clandestinum
Pennisetum crinitum
Pennisetum karwinskyi
Pennisetum purpureum
Pennisetum setosum
Penstemon apateticus
Penstemon miniatus
Penstemon roseus
Pentarraphis polimorfa
Peperomia campylotropa
Peperomia collocata
Peperomia galeoides
Peperomia gracillima
Peperomia hintonii
Peperomia hispidula
Peperomia hispiduliformis
Peperomia jaliscana
Peperomia quadrifolia
Peperomia sp.
Peperomia tetraphylla
Pereilema ciliatum
Pereilema crinitum
Pereskiopsis aquosa
Pereskiopsis diguetii
Perezia archnolepis
Perezia dugesii
Perezia glomeriflora
Perezia patens
Perezia rigida
Perezia simulata
Perezia sp.
Perezia wislizeni var. megacephala
Pericalia sessiliflora
Periptera punicea
Perityle jaliscana
Perityle microglossa var. microglossa
Pernettya ciliata
Perymenium buphthalmoides var. occidentale
Perymenium huentitanum
Perymenium jaliscense var. latifolium
Perymenium mendezii
Perymenium oxicarphum
Perymenium pringlei
Petunia parviflora
Phacelia platycarpa
Phaeospherion sp.
Phanerophlebia novilis
Phaseolus acutifolius
Phaseolus atroporpureus
Phaseolus coccineus
Phaseolus heterophyllus
Phaseolus jaliscanus
Phaseolus leptostachyus
Phaseolus lunatus
Phaseolus maculatus
Phaseolus microcarpus
Phaseolus nelsonii
Phaseolus pauciflorus
Phaseolus pedicellatus
Phaseolus sp.
Phaseolus vulgaris
Pherotrichis leptogenia
Philadelphus mexicanus
Phlebodium araneosum
Phlebodium aureum
Phlebodium areolatum
Phoebe pachypoda
Phoebe psychotrioides
Phoradendron amplifolium
Phoradendron bolleanum
Phoradendron brachystachyum
Phoradendron calyculatum
Phoradendron carneum
Phoradendron commutatum
Phoradendron dipterum
Phoradendron falcatum
Phoradendron longifolium
Phoradendron reichenbachianum
Phoradendron robinsonii
Phoradendron tequilense
Phoradendron tetrapterum
Phoradendron vernicosum
Phragmites australis
Phyllanthus micrandrus
Phyllanthus tequilensis
Phymosia rosea
Physalis aggregata
Physalis ampla
Physalis angulata
Physalis cordata
Physalis costomatl
Physalis glutinosa
Physalis jaliscensis
Physalis lagascae
Physalis maxima
Physalis nicandroides
Physalis orizabae
Physalis philadelphica
Physalis pruinosa
Physalis pubescens
Physalis subulata
Physalis sulphurea
Physalis waterfallii
Physodium corymbosum
Phytolacca icosandra
Phytolacca octandra
Phytolacca rugosa
Pilea microphylla
Pilosocereus alensis
Pilosocereus purpusii
Pilostyles thurberi
Pinaropappus roseus
Pinguicula oblongiloba
Pinguicula parvifolia
Pinus devoniana
Pinus douglasiana
Pinus durangensis
Pinus lawsonii
Pinus leiophylla
Pinus lumholtzii
Pinus luzmariae
Pinus oocarpa
Piper aduncum
Piper hispidum
Piper jaliscanum
Piper karwinskianum
Piper mexicanum
Piper sanctum
Piper sp.
Piper villiramulum
Pippenalia delphinifolia
Piptochaetium fimbriatum
Piptochaetium virescens
Piptothrix pubens
Piqueria laxiflora
Piqueria triflora
Piqueria trinervia
Pisoniella arborescens
Pistacia mexicana
Pistia stratiotes
Pitcairnia cylindrostachya
Pitcairnia heterophylla
Pitcairnia jaliscana
Pitcairnia karwinskyana
Pitcairnia palmeri
Pitcairnia pteropoda
Pithecellobium dulce
Pithecellobium leptophyllum
Pityrogramma tartarea
Plagiochasma rupestre
Plantago galeottina
Plantago lineariformis
Plantago major
Plantago nivea
Plantago sp.
Platanthera brevifolia
Platanthera limosa
Platanthera sparsiflora
Platanthera vulcanica
Platymiscium trifoliolatum
Pleopeltis mexicana
Pleurothallis sp.
Pluchea carolinensis
Pluchea odorata
Pluchea salicifolia
Pluchea sp.
Plumbago pulchella
Plumbago scandens
Plumeria rubra
Poa annua
Podachaenium eminens
Polianthes geminiflora
Polianthes longiflora
Polianthes zapopanensis
Polyclathra cucumerina
Polygala albowiana
Polygala aparinoides
Polygala barbeyana
Polygala berlandieri
Polygala brachysepala
Polygala glochidiata
Polygala gracillima
Polygala jaliscana
Polygala leptocaulis
Polygala longicaulis
Polygala myrtifolia
Polygala puberula var. ovalis
Polygala retifolia
Polygala scoparia
Polygala sp.
Polygonum acre
Polygonum hydropiperoides
Polygonum lapathifolium
Polygonum mexicanum
Polygonum punctatum
Polygonum segetum
Polymnia maculata
Polypodium furfuraceum
Polypodium madrense
Polypodium martensii
Polypodium sanctae-rosae
Polypogon elongatus
Polypogon monspeliensis
Polypogon viridis
Pontederia rotundifolia
Ponthieva ephippium
Ponthieva hildae
Populus fremontii
Porophyllum coloratum
Porophyllum lindenii
Porophyllum macrocephalum
Porophyllum punctatum
Porophyllum ruderale
Porophyllum viridiflorum
Portulaca oleracea
Potamogeton angustissimum
Potamogeton foliosus
Potamogeton illioensis
Potamogeton nodosus
Potamogeton pectinatus
Potamogeton pusillus
Pouzolzia nivea
Pouzolzia palmeri
Prescotia orquioides
Prionosciadium cuneatum
Prionosciadium linearifolium
Priva aspera
Priva sp.
Probable genero
Proboscidea lusitanica
Prochnyanthes mexicana
Prockia crucis
Pronosciadium sp.
Prosopis laevigata
Prunus ferruginea
Prunus serotina var. capuli
Prunus tetradenia
Psacalium cirsiifolium
Psacalium laxiflorum
Psacalium megaphyllum
Psacalium palmeri
Psacalium peltigerum
Psacalium platylepis
Psacalium poculiferum
Psacalium pringlei
Psacalium sp.
Pseudelephantopus spicatus
Pseuderanthemum praecox
Pseudoabutilon ellipticum
Pseudobombax palmeri
Pseudoconyza viscosa
Pseudocrossidium replicatum
Pseudognaphalium chartaceum
Pseudognaphalium jaliscense
Pseudognaphalium libemannii
Psidium guajava
Psidium molle
Psidium sartorianum
Psilotum nudum
Psittacanthus calyculatus
Psittacanthus palmeri
Psoralea rhombifolia
Ptelea trifoliata
Pteridium aquilinum var. caudatum
Pteridium arachnoideum
Pteridium feei
Pterocarpus acapulcensis
Pteris cretica
Pteris pulchra
Pycreus niger
Pyrrhopappus rothrockii
Pyrrohopappus pauciflorus
Quamoclit cholulensis
Quamoclit coccinea
Quercus aristata
Quercus candicans
Quercus castanea
Quercus castanea x obtusata
Quercus coccolobifolia
Quercus conspersa
Quercus convallata
Quercus crassifolia
Quercus crassipes
Quercus deserticola
Quercus excelsa
Quercus frutex
Quercus gentryi
Quercus laeta
Quercus laurina
Quercus magnoliifolia
Quercus obtusata
Quercus omissa
Quercus potosina
Quercus praeco
Quercus praineana
Quercus resinosa
Quercus rugosa
Quercus salicifolia
Quercus splendens
Quercus subspathulata
Quercus viminea
Randia aculeata
Randia armata
Randia capitata
Randia echinocarpa
Randia laevigata
Randia watsonii
Ranunculus macranthus
Ranunculus petiolaris
Ranunculus sp.
Rhamnus hintonii
Rhamnus palmeri
Rhodosciadium pringlei
Rhus jaliscana
Rhus radicans
Rhus trilobata
Rhus terebinthifolia
Rhynchelytrum repens
Rhynchosia discolor
Rhynchosia edulis
Rhynchosia minima
Rhynchosia precatoria
Rhynchospora aristata
Rhynchospora clarkei
Rhynchospora contracta
Rhynchospora pringlei
Rhynchospora tenuis
Riccia canaliculata
Richardia scabra
Ricinus communis
Rivina humilis
Robinsonella cordata
Roldana angulifolia
Roldana michoacana
Roldana reticulata
Roldana sessilifolia
Romanschulzia rzedowski
Rondeletia leucophylla
Rorippa mexicana
Rorippa teres
Rotala ramosior
Rubus oligospermum
Rubus schiedeanus
Ruellia albicaulis
Ruellia bourgaei
Ruellia jaliscana
Ruellia lactea
Ruellia megacantha
Ruellia pilosa
Ruellia spissa
Rumex crispus
Rumfordia floribunda
Russelia jaliscensis
Russelia polyedra
Russelia pringlei
Russelia retrorsa
Russelia tepicensis
Rynchosphora mexicana
Rytidostylis longisepala
Sabbatia palmeri
Saccharum officinarum
Sacoila lanceolata
Sageretia elegans
Sagittaria latifolia
Sagittaria longiloba
Salanum cervantiesii
Salix bonplandiana
Salix humboldtiana
Salix mexicana
Salix microphylla
Salix taxifolia
Salmea palmeri
Salpianthus purpurascens
Salvia angustiarum
Salvia brachyodonta
Salvia elegans
Salvia firma
Salvia fulgens
Salvia gesneraeflora
Salvia guadalajarensis
Salvia heterotricha
Salvia hirsuta
Salvia hispanica
Salvia iodantha
Salvia jaliscana
Salvia laevis
Salvia lasiocephala
Salvia lavanduloides
Salvia leptophylla
Salvia leucantha
Salvia longistyla
Salvia melissedora
Salvia mexicana
Salvia misella
Salvia platyphylla
Salvia polystachia
Salvia pringlei
Salvia purpurea
Salvia sessilifolia
Salvia tiliifolia
Salvia tubifera
Salvia verbenacea
Salvia veronicifolia
Samolus ebracteatus
Sarcoglottis corymbosa
Sarcoglottis schaffneri
Sarcostemma panossum
Satureja brownei
Satureja macrostema
Schiedeella faucisanguinea
Schiedeella parasitica
Schinus molle
Schizachyrium brevifolium
Schizachyrium cirratum
Schizachyrium condensatum
Schizachyrium hirtiflorum var. feensis
Schizachyrium incompletum
Schizachyrium mexicanum
Schizachyrium sanguineum
Schizachyrium semiglabrum
Schizachyrium tenerum
Schizocarpum parviflorum
Schkuhria pinnata var. guatemalensis
Schkuhria schkuhrioides
Schoenocaulon jaliscense var. jaliscense
Schoenoplectus americanus
Schrankia jaliscensis
Schultesia mexicana
Scirpus americanus
Scirpus californicus
Scirpus olneyi
Sclerocarpus divaricatus
Scleropogon brevifolius
Scoparia dulcis
Scutellaria hintoniana
Sechiopsis triquetra
Sechium edule
Sedum bourgaei
Sedum ebracteatum [=Sedum barrancae]
Sedum greggii
Sedum griseum
Sedum guadaajaranum
Sedum jaliscanum
Sedum meyranianum
Sedum sp.
Sedum tortuosum
Selaginella delicatissima
Selaginella landii
Selaginella lepidophylla
Selaginella pallescens
Selaginella porphyrospora
Selaginella reflexa
Selaginella rupincola
Selaginella schaffneri
Senecio angulifolius
Senecio angustifolius
Senecio bellidifolius
Senecio callosus
Senecio chapalensis
Senecio guadalajarensis
Senecio heracleifolius
Senecio jaliscana
Senecio mexicanus
Senecio praecox
Senecio roldana
Senecio salignus
Senecio sanguisorbae
Senecio sessilifolia
Senecio stoechadiformis
Senegalia visco
Senna atomaria
Senna didymobotrya
Senna hirsuta var. glaberrima
Senna foetidissima
Senna obtusifolia
Senna pallida
Senna polyantha
Senna racemosa
Senna uniflora
Serjania cambessediana
Serjania flaviflora
Serjania mexicana
Serjania papilio
Serjania racemosa
Serjania triquetra
Sesbania cavanillesii
Sesbania herbacea
Sesbania longifolia
Setaria adhaerens
Setaria geniculata
Setaria grisebachii
Setaria liebmannii
Setaria parviflora
Setaria pumila
Setaria sp.
Setaria verticillata
Setariopsis auriculata
Setariopsis latiglumis
Seymeria decurva
Seymeria integrifolia
Sibthorpia pichinchensis
Sibthorpia repens
Sicyos angulatus
Sicyos dieterleae
Sicyos microphyllus
Sicyos sp.
Sida abutifolia
Sida acuta
Sida agregata
Sida barclayi
Sida caudatifolia
Sida ciliaris
Sida collina
Sida glabra
Sida haenkeana
Sida hyssopifolia
Sida linifolia
Sida rhombifolia
Sida salviifolia
Sida spinosa
Sideroxylon capiri
Sigesbeckia agrestis
Sigesbeckia jorullensis
Simsia amplexicaulis
Simsia annectens
Simsia foetida
Simsia sanguinea
Siphonoglossa ramosa
Sisymbrium auriculatum
Sisyrinchium cernuum
Sisyrinchium convolutum
Sisyrinchium palmeri
Sisyrinchium platyphyllum
Sisyrinchium pringlei
Sisyrinchium tenuifolium
Smilax moranensis
Smilax spinosa
Smilax pringlei
Solanum americanum
Solanum appendiculatum
Solanum bicolor
Solanum brachystachys
Solanum brevipedicellatum
Solanum bulbocastanum
Solanum candidum
Solanum cardiophyllum
Solanum dasyadenium
Solanum deflexum
Solanum demissum
Solanum dulcamaroides
Solanum eleagnifolium
Solanum ferrugineum
Solanum geminiflorum
Solanum grayi var grandiflorum
Solanum guanicence
Solanum jaliscanum
Solanum lycopersicum var. cerasiforme
Solanum madrense
Solanum nigrescens
Solanum nigrum
Solanum polytrichon
Solanum pringlei
Solanum pseudocapsicum
Solanum refractum
Solanum rostratum
Solanum seaforthianum
Solanum stenophyllidium
Solanum stoloniferum
Solanum tequilense
Solanum torvum
Solanum umbellatum
Solanum verrucosum
Sonchus oleraceus
Sorghastrum incompletum
Sorghastrum nutans
Sorghastrum secundum
Sorghum bicolor
Sorghum halepense
Spananthe paniculata
Spergularia sp.
Spermacoce confusa
Spermacoce ocymoides
Spermacoce pringlei
Spermacoce verticillata
Sphacele mexicana
Sphenopholis obtusata
Spigelia scabra
Spilanthes alba
Spilanthes opositifolia
Spilanthes pyramidalis
Spiranthes aurantiaca
Spiranthes cinnabarina
Spiranthes lanceolata
Spiranthes michuacana
Spiranthes pyramidalis
Spiranthes saccata
Splachnobryum obtusum
Spondias mexicana
Spondias purpurea
Sporobolus indicus
Sporobolus macrospermus
Sporobolus pyramidatus
Sporobolus sp.
Sporobolus trichodes
Sprekelia formosissima
Stachys agraria
Stachys coccinea
Stachys nepetiifolia
Steinchisma cuprea
Stellaria cuspidata
Stellaria graminea
Stemmadenia donnell-smithii
Stemmadenia palmeri
Stemmadenia rugosa
Stemmadenia tomentosa
Stemodia durantifolia
Stemodia sp.
Stenanthium frugidum
Stenocereus dumortieri
Stenocereus alamosensis
Stenocereus queretaroensis
Stenotaphrum secundatum
Sternorrynchos albovaginata
Sternorrynchos aurantiacus
Sternorrynchos cinnabarinus
Sternorrynchos lanceolatum
Sternorrynchos michoacanum
Sternorrynchos pringlei
Sternorrynchos sulfureus
Sternorrynchos xoxomitla
Stevia caracasana
Stevia collodes
Stevia dictyophylla
Stevia glandulosa
Stevia jaliscensis
Stevia micradenia
Stevia micrantha
Stevia monardifolia
Stevia nelsonii
Stevia origanoides
Stevia ovalis
Stevia ovata
Stevia phlebophylla
Stevia rzedowskii
Stevia salicifolia
Stevia scabridula
Stevia serrata var. serrata
Stevia seemannii
Stevia subpubescens
Stevia trifida
Stevia villaregalis
Stevia viscida
Stillingia pietatis
Stillingia sanguinolenta
Stillingia zelayensis
Stylosanthes guianensis
Stylosanthes humilis
Styrax jaliscana
Swartzia simplex
Swietenia humilis
Symplocos citrea
Symplocos prionophylla
Tabebuia pentaphylla
Tabebuia palmeri
Tagetes erecta
Tagetes filifolia
Tagetes foetidissima
Tagetes heterocarpha
Tagetes lucida
Tagetes lunulata
Tagetes micrantha
Tagetes microglossa
Tagetes remotiflora
Tagetes subulata
Talinum paniculatum
Tamarix gallica
Taxodium mucronatum
Tecoma stans
Telosiphonia hypoleuca
Tephrosia feddemana
Tephrosia leiocarpa var. leiocarpa
Tephrosia macrantha
Tephrosia nicaraguensis
Tephrosia pachypoda
Tephrosia sinapu
Tephrosia vicioides
Tephrosia watsoniana
Teramnus uncinatus
Terebinthus acuminata
Ternstroemia lineata
Tetramerium hispidum
Tetramerium nervosum
Tetramerium sp.
Tetrapteris mexicana
Thalia geniculata
Thalictrum hernandezii
Thalictrum pringlei
Thalictrum sp.
Thelypteris interrupta
Thelypteris pilosa
Thelypteris puberula
Thelypteris rudis
Thenardia floribunda
Thevetia ovata
Thevetia thevetioides
Thouinia acuminata
Thouinia pringlei
Thouinia serrata
Thouinia villosa
Thouinidium decandrum
Tibouchinia mexicana
Tigridia duguesii
Tigridia meleagris
Tigridia mexicana
Tigridia multiflora
Tigridia pavonia
Tilia americana
Tilia mexicana
Tillandsia achyrostachys
Tillandsia bartramii
Tillandsia capitata
Tillandsia caput-medusae
Tillandsia chaetophylla
Tillandsia cossonii
Tillandsia dasyliriifolia
Tillandsia fasciculata
Tillandsia juncea
Tillandsia macdougallii
Tillandsia plumosa
Tillandsia prodigiosa
Tillandsia recurvata
Tillandsia schiedeana
Tillandsia usneoides
Tillandsia violacea
Tinantia erecta
Tinantia sp.
Tithonia rotundifolia
Tithonia tubiformis
Tournefortia glabra
Tournefortia hartwegiana
Tournefortia hirsutissima
Tournefortia volubilis
Toxicodendron radicans var. radicatum
Trachypogon montufari
Trachypogon plumosus
Trachypogon spicatus
Tradescantia crassifolia
Tradescantia pringlei
Tragia affinis
Tragia nepetifolia var. setosa
Tragoceros americanum
Trema micrantha
Trematodon longicollis
Trichilia hirta
Trichilia americana
Trichilia habanensis
Tridax mexicana
Tridax palmeri
Tridax petrophila
Tridax procumbens
Trifolium amabile
Trifolium repens
Trigonospermum annuum
Tripogandra amplexans
Tripogandra aneleima
Tripogandra disgrega
Tripsacum dactyloides
Tripsacum lanceolatum
Tripsacum laxum
Tripsacum maizar
Tripsacum pilosum
Trisetum deyeuxioides
Trisetum mexicanum
Tristachya avenacea
Tritomopterys mollis var. pringleana
Triumfetta brevipes
Triumfetta galeotiana
Triumfetta polyandra
Triumfetta semitriloba
Trixis sp.
Trixis haenkei
Trixis hyposericea
Trixis michuacana var. longifolia
Tropaeolum majus
Turnera callosa
Turnera coerulia
Turnera palmeri
Turnera pumilea
Turnera ulmifolia
Typha domingensis
Urera caracasana
